,Country Name,Country Code,variable,value
7268,Ghana,GHA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7269,Gibraltar,GIB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7270,Greece,GRC,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",3.65969564424943
7271,Greenland,GRL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7272,Grenada,GRD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7273,Guam,GUM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7274,Guatemala,GTM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",24.0200675197141
7275,Guinea,GIN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",52.0663820359692
7276,Guinea-Bissau,GNB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7277,Guyana,GUY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",23.7072483836313
7278,Haiti,HTI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7279,Honduras,HND,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",8.8622212177093
7280,"Hong Kong SAR, China",HKG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7281,Hungary,HUN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7282,Iceland,ISL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7283,India,IND,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",93.7299726265532
7284,Indonesia,IDN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",6.53886526799405
7285,"Iran, Islamic Rep.",IRN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",98.5338345416421
7286,Iraq,IRQ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7287,Ireland,IRL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7288,Isle of Man,IMN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7289,Israel,ISR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",8.24649365056527
7290,Italy,ITA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",6.72809171753129
7291,Jamaica,JAM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7292,Japan,JPN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7293,Jordan,JOR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",91.6115461192844
7294,Kazakhstan,KAZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",1.36157024347089
7295,Kenya,KEN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",61.9843104799484
7296,Kiribati,KIR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7297,"Korea, Dem. People's Rep.",PRK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.8836081895346
7298,"Korea, Rep.",KOR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",52.963341242938
7299,Kosovo,XKX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7300,Kuwait,KWT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7301,Kyrgyz Republic,KGZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",42.4374282926893
7302,Lao PDR,LAO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",54.6902789971692
7303,Latvia,LVA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7304,Lebanon,LBN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.5492069858699
7305,Lesotho,LSO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.3132527678372
7306,Liberia,LBR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7307,Libya,LBY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7308,Liechtenstein,LIE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7309,Lithuania,LTU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7310,Luxembourg,LUX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7311,"Macao SAR, China",MAC,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7312,Madagascar,MDG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",11.5509481630566
7313,Malawi,MWI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",11.7757390992475
7314,Malaysia,MYS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7315,Maldives,MDV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7316,Mali,MLI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7317,Malta,MLT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7318,Marshall Islands,MHL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7319,Mauritania,MRT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7320,Mauritius,MUS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7321,Mexico,MEX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",18.6246966771059
7322,"Micronesia, Fed. Sts.",FSM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7323,Moldova,MDA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7324,Monaco,MCO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7325,Mongolia,MNG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",80.5605926692777
7326,Montenegro,MNE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",19.223670016659
7327,Morocco,MAR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",98.8200441196229
7328,Mozambique,MOZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",4.49774701574109
7329,Myanmar,MMR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",96.1496281663295
7330,Namibia,NAM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",63.6052640467056
7331,Nauru,NRU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7332,Nepal,NPL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.9999999232063
7333,Netherlands,NLD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7334,New Caledonia,NCL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7335,New Zealand,NZL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7336,Nicaragua,NIC,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",2.12282654412876
7337,Niger,NER,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7338,Nigeria,NGA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.8661611455097
7339,North Macedonia,MKD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",67.0107633315547
7340,Northern Mariana Islands,MNP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7341,Norway,NOR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7342,Oman,OMN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7343,Pakistan,PAK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.9010957436499
7344,Palau,PLW,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7345,Panama,PAN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7346,Papua New Guinea,PNG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7347,Paraguay,PRY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7348,Peru,PER,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",39.2284546523714
7349,Philippines,PHL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",6.19320697791801
7350,Poland,POL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",19.131780762019
7351,Portugal,PRT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7352,Puerto Rico,PRI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7353,Qatar,QAT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7354,Romania,ROU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7355,Russian Federation,RUS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",3.95323556870423
7356,Rwanda,RWA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7357,Samoa,WSM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7358,San Marino,SMR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7359,Sao Tome and Principe,STP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7360,Saudi Arabia,SAU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7361,Senegal,SEN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7362,Serbia,SRB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",48.223500003969
7363,Seychelles,SYC,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7364,Sierra Leone,SLE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",1.92237656675214
7365,Singapore,SGP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7366,Sint Maarten (Dutch part),SXM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7367,Slovak Republic,SVK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7368,Slovenia,SVN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7369,Solomon Islands,SLB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7370,Somalia,SOM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7371,South Africa,ZAF,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",42.4802648672831
7372,South Sudan,SSD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7373,Spain,ESP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0411404340147636
7374,Sri Lanka,LKA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7375,St. Kitts and Nevis,KNA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7376,St. Lucia,LCA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7377,St. Martin (French part),MAF,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7378,St. Vincent and the Grenadines,VCT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7379,Sudan,SDN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7380,Suriname,SUR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",55.6219674748655
7381,Sweden,SWE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7382,Switzerland,CHE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7383,Syrian Arab Republic,SYR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.9543510325883
7384,Tajikistan,TJK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.8639507250954
7385,Tanzania,TZA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",55.2897570936648
7386,Thailand,THA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",67.1430303184805
7387,Timor-Leste,TLS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7388,Togo,TGO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7389,Tonga,TON,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7390,Trinidad and Tobago,TTO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",20.2380298927069
7391,Tunisia,TUN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7392,Turkey,TUR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",99.9558234947612
7393,Turkmenistan,TKM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",22.9928460637911
7394,Turks and Caicos Islands,TCA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7395,Tuvalu,TUV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7396,Uganda,UGA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7397,Ukraine,UKR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",8.48041300495846
7398,United Arab Emirates,ARE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7399,United Kingdom,GBR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7400,United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0545981931093675
7401,Uruguay,URY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7402,Uzbekistan,UZB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",72.2426656411247
7403,Vanuatu,VUT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7404,"Venezuela, RB",VEN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",2.04462854336676
7405,Vietnam,VNM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",76.7171552248226
7406,Virgin Islands (U.S.),VIR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",0.0
7407,West Bank and Gaza,PSE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",89.123573610715
7408,World,WLD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",
7409,"Yemen, Rep.",YEM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",100.0
7410,Zambia,ZMB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",98.0335661903731
7411,Zimbabwe,ZWE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",8.06691962699953
7412,Afghanistan,AFG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7413,Albania,ALB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",84.6133660520254
7414,Algeria,DZA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7415,American Samoa,ASM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7416,Andorra,AND,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7417,Angola,AGO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7418,Antigua and Barbuda,ATG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9999999971326
7419,Argentina,ARG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",20.601606678315
7420,Armenia,ARM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7421,Aruba,ABW,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7422,Australia,AUS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",9.22071834387081
7423,Austria,AUT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",14.137165929715
7424,Azerbaijan,AZE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9999999998623
7425,"Bahamas, The",BHS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",90.5215379777885
7426,Bahrain,BHR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7427,Bangladesh,BGD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7428,Barbados,BRB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7429,Belarus,BLR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",90.207468547919
7430,Belgium,BEL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",9.18145452465878
7431,Belize,BLZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7432,Benin,BEN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7433,Bermuda,BMU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7434,Bhutan,BTN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7435,Bolivia,BOL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",95.8402199027414
7436,Bosnia and Herzegovina,BIH,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",96.3436551597196
7437,Botswana,BWA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7438,Brazil,BRA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",19.0164942213565
7439,British Virgin Islands,VGB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7440,Brunei Darussalam,BRN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7441,Bulgaria,BGR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",89.4013970773246
7442,Burkina Faso,BFA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7443,Burundi,BDI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7444,Cabo Verde,CPV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7445,Cambodia,KHM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9828939121544
7446,Cameroon,CMR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7447,Canada,CAN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7448,Cayman Islands,CYM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7449,Central African Republic,CAF,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7450,Chad,TCD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7451,Channel Islands,CHI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7452,Chile,CHL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",82.3139391670813
7453,China,CHN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9382823977342
7454,Colombia,COL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",58.4465199194323
7455,Comoros,COM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7456,"Congo, Dem. Rep.",COD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7457,"Congo, Rep.",COG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7458,Costa Rica,CRI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",57.6793861113927
7459,Cote d'Ivoire,CIV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7460,Croatia,HRV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",73.9020043925455
7461,Cuba,CUB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",63.8101396946187
7462,Curacao,CUW,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7463,Cyprus,CYP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",91.5413027946999
7464,Czech Republic,CZE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",52.455124416793
7465,Denmark,DNK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7466,Djibouti,DJI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7467,Dominica,DMA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7468,Dominican Republic,DOM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",29.2653446223533
7469,Ecuador,ECU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",46.8178084404756
7470,"Egypt, Arab Rep.",EGY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7471,El Salvador,SLV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9999999999665
7472,Equatorial Guinea,GNQ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7473,Eritrea,ERI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7474,Estonia,EST,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7475,Eswatini,SWZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7476,Ethiopia,ETH,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7477,Faroe Islands,FRO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7478,Fiji,FJI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7479,Finland,FIN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7480,France,FRA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",9.1245772865403
7481,French Polynesia,PYF,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7482,Gabon,GAB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7483,"Gambia, The",GMB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7484,Georgia,GEO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",98.9402145057529
7485,Germany,DEU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",6.80292593846394
7486,Ghana,GHA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7487,Gibraltar,GIB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7488,Greece,GRC,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",56.8543140140239
7489,Greenland,GRL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7490,Grenada,GRD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7491,Guam,GUM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7492,Guatemala,GTM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9924901861957
7493,Guinea,GIN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9399274153524
7494,Guinea-Bissau,GNB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7495,Guyana,GUY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.1509298844018
7496,Haiti,HTI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",40.3790258884236
7497,Honduras,HND,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",96.5881931419251
7498,"Hong Kong SAR, China",HKG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7499,Hungary,HUN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",58.7812110818322
7500,Iceland,ISL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7501,India,IND,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9389164237351
7502,Indonesia,IDN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",51.9725798701313
7503,"Iran, Islamic Rep.",IRN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9815995770005
7504,Iraq,IRQ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7505,Ireland,IRL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
